,Ticker,Date,Name,AcquiredDisposedCode,TransactionCode,Shares,PricePerShare,SharesOwnedFollowing,fileDate
82,EVOP,2023-03-24T00:00:00.000Z,Sterrett Kelli,D,D,28158.0,,0.0,2023-03-29T01:03:34.000Z
83,EVOP,2023-03-24T00:00:00.000Z,Miller Laura Marie,D,D,20573.0,,0.0,2023-03-29T01:02:46.000Z
84,EVOP,2023-03-24T00:00:00.000Z,Goldman David L,D,D,49723.0,,0.0,2023-03-29T01:02:44.000Z
85,SPWH,2023-03-24T00:00:00.000Z,Barker Jon,D,F,13047.0,8.01,455403.55,2023-03-29T01:00:10.000Z
86,GOOG,2023-03-25T00:00:00.000Z,RAGHAVAN PRABHAKAR,D,F,25107.0,106.06,177473.0,2023-03-29T00:48:15.000Z
87,GOOG,2023-03-25T00:00:00.000Z,RAGHAVAN PRABHAKAR,A,C,6847.0,0.0,108959.0,2023-03-29T00:48:15.000Z
88,GOOG,2023-03-25T00:00:00.000Z,RAGHAVAN PRABHAKAR,D,C,6847.0,0.0,92120.0,2023-03-29T00:48:15.000Z
89,GOOG,2023-03-25T00:00:00.000Z,RAGHAVAN PRABHAKAR,D,F,6313.0,106.06,98967.0,2023-03-29T00:48:15.000Z
90,GOOG,2023-03-25T00:00:00.000Z,RAGHAVAN PRABHAKAR,A,C,25533.0,0.0,102112.0,2023-03-29T00:48:15.000Z
91,GOOG,2023-03-25T00:00:00.000Z,RAGHAVAN PRABHAKAR,D,C,25533.0,0.0,151940.0,2023-03-29T00:48:15.000Z
92,FSR,2023-03-24T00:00:00.000Z,Finnucan John C IV,A,A,10846.0,0.0,27754.095,2023-03-29T00:41:21.000Z
93,FSR,2023-03-28T00:00:00.000Z,Huhnke Burkhard J.,D,S,10280.0,5.93,25493.0,2023-03-29T00:41:06.000Z
94,FSR,2023-03-24T00:00:00.000Z,Huhnke Burkhard J.,A,A,28923.0,0.0,35773.0,2023-03-29T00:41:06.000Z
95,ACON,2023-03-28T00:00:00.000Z,Thramann Jeffrey John,D,J,1.0,1000.0,0.0,2023-03-29T00:30:04.000Z
96,GOOG,2023-03-25T00:00:00.000Z,Porat Ruth,A,C,5511.0,0.0,1639108.0,2023-03-29T00:24:42.000Z
97,GOOG,2023-03-25T00:00:00.000Z,Porat Ruth,D,C,5511.0,0.0,72100.0,2023-03-29T00:24:42.000Z
98,GOOG,2023-03-25T00:00:00.000Z,Porat Ruth,D,F,4789.0,106.06,77611.0,2023-03-29T00:24:42.000Z
99,GOOG,2023-03-25T00:00:00.000Z,Porat Ruth,D,C,23496.0,0.0,139780.0,2023-03-29T00:24:42.000Z
100,GOOG,2023-03-25T00:00:00.000Z,Porat Ruth,D,F,23104.0,106.06,163276.0,2023-03-29T00:24:42.000Z
101,GOOG,2023-03-25T00:00:00.000Z,Porat Ruth,A,C,23496.0,0.0,1662604.0,2023-03-29T00:24:42.000Z
102,CVBF,2023-03-25T00:00:00.000Z,Farnsworth David F,D,F,987.0,17.08,42727.0,2023-03-29T00:20:37.000Z
103,CVBF,2023-03-25T00:00:00.000Z,Farnsworth David F,D,F,3240.0,17.08,43714.0,2023-03-29T00:20:37.000Z
104,CVBF,2023-03-25T00:00:00.000Z,Farnsworth David F,A,A,6562.0,0.0,46954.0,2023-03-29T00:20:37.000Z
105,CVBF,2023-03-25T00:00:00.000Z,Farnsworth David F,D,F,864.0,17.08,41863.0,2023-03-29T00:20:37.000Z
106,CVBF,2023-03-25T00:00:00.000Z,Nicholson E Allen,D,F,1994.0,17.08,83857.0,2023-03-29T00:15:51.000Z
107,CVBF,2023-03-25T00:00:00.000Z,Nicholson E Allen,D,F,6544.0,17.08,85851.0,2023-03-29T00:15:51.000Z
108,CVBF,2023-03-25T00:00:00.000Z,Nicholson E Allen,A,A,13124.0,0.0,92395.0,2023-03-29T00:15:51.000Z
109,CVBF,2023-03-25T00:00:00.000Z,Nicholson E Allen,D,F,1745.0,17.08,82112.0,2023-03-29T00:15:51.000Z
110,CVBF,2023-03-25T00:00:00.000Z,Brager David A.,A,A,24688.0,0.0,147151.0,2023-03-29T00:14:01.000Z
111,CVBF,2023-03-25T00:00:00.000Z,Brager David A.,D,F,3292.0,17.08,129515.0,2023-03-29T00:14:01.000Z
112,CVBF,2023-03-25T00:00:00.000Z,Brager David A.,D,F,2000.0,17.08,132807.0,2023-03-29T00:14:01.000Z
113,CVBF,2023-03-25T00:00:00.000Z,Brager David A.,D,F,12344.0,17.08,134807.0,2023-03-29T00:14:01.000Z
114,OLLI,2023-03-25T00:00:00.000Z,van der Valk Eric,D,F,643.0,58.1,2116.0,2023-03-29T00:10:27.000Z
115,OLLI,2023-03-25T00:00:00.000Z,van der Valk Eric,A,M,2152.0,0.0,2759.0,2023-03-29T00:10:27.000Z
116,DAVE,2023-03-17T00:00:00.000Z,Wilk Jason,D,S,1285.0,6.63,111145.0,2023-03-29T00:10:16.000Z
117,DAVE,2023-03-17T00:00:00.000Z,Wilk Jason,D,S,70.0,6.65,112430.0,2023-03-29T00:10:16.000Z
118,CVBF,2023-03-25T00:00:00.000Z,Harvey David C,D,F,5852.0,17.08,97400.0,2023-03-29T00:10:10.000Z
119,CVBF,2023-03-25T00:00:00.000Z,Harvey David C,D,F,1784.0,17.08,95616.0,2023-03-29T00:10:10.000Z
120,CVBF,2023-03-25T00:00:00.000Z,Harvey David C,D,F,1612.0,17.08,94004.0,2023-03-29T00:10:10.000Z
121,CVBF,2023-03-25T00:00:00.000Z,Harvey David C,A,A,13124.0,0.0,103252.0,2023-03-29T00:10:10.000Z
122,OLLI,2023-03-25T00:00:00.000Z,SWYGERT JOHN W,D,F,2638.0,58.1,48200.0,2023-03-29T00:10:02.000Z
123,OLLI,2023-03-25T00:00:00.000Z,SWYGERT JOHN W,A,M,9257.0,0.0,50838.0,2023-03-29T00:10:02.000Z
124,CVBF,2023-03-25T00:00:00.000Z,WOHL RICHARD H,D,F,1000.0,17.08,25999.642,2023-03-29T00:09:40.000Z
125,OLLI,2023-03-25T00:00:00.000Z,McLain Kevin,D,F,442.0,58.1,7555.0,2023-03-29T00:08:48.000Z
126,OLLI,2023-03-25T00:00:00.000Z,McLain Kevin,A,M,1519.0,,7997.0,2023-03-29T00:08:48.000Z
127,SWAV,2023-03-27T00:00:00.000Z,Zacharias Isaac,D,S,4000.0,215.69,74078.0,2023-03-29T00:08:15.000Z
128,OLLI,2023-03-25T00:00:00.000Z,Kraus Larry,D,F,343.0,58.1,5928.0,2023-03-29T00:08:14.000Z
129,OLLI,2023-03-25T00:00:00.000Z,Kraus Larry,A,M,1193.0,0.0,6271.0,2023-03-29T00:08:14.000Z
130,OLLI,2023-03-25T00:00:00.000Z,Comitale James J,D,F,374.0,58.1,1210.0,2023-03-29T00:07:41.000Z
131,OLLI,2023-03-25T00:00:00.000Z,Comitale James J,A,M,1085.0,0.0,1584.0,2023-03-29T00:07:41.000Z
132,CVBF,2023-03-25T00:00:00.000Z,DeAngelis Yamynn,D,F,277.0,17.08,114376.0,2023-03-29T00:06:04.000Z
133,GOOG,2023-01-25T00:00:00.000Z,WALKER JOHN KENT,D,G,11313.0,0.0,23488.0,2023-03-29T00:03:01.000Z
134,GOOG,2023-01-25T00:00:00.000Z,WALKER JOHN KENT,A,G,11313.0,0.0,53283.0,2023-03-29T00:03:01.000Z
135,GOOG,2023-03-25T00:00:00.000Z,WALKER JOHN KENT,D,F,4789.0,106.06,77611.0,2023-03-29T00:03:01.000Z
136,GOOG,2023-03-25T00:00:00.000Z,WALKER JOHN KENT,A,C,23496.0,0.0,46984.0,2023-03-29T00:03:01.000Z
137,GOOG,2023-03-25T00:00:00.000Z,WALKER JOHN KENT,D,C,23496.0,0.0,139780.0,2023-03-29T00:03:01.000Z
138,GOOG,2023-03-25T00:00:00.000Z,WALKER JOHN KENT,D,F,23104.0,106.06,163276.0,2023-03-29T00:03:01.000Z
139,GOOG,2023-03-25T00:00:00.000Z,WALKER JOHN KENT,A,C,5511.0,0.0,52495.0,2023-03-29T00:03:01.000Z
140,GOOG,2023-03-25T00:00:00.000Z,WALKER JOHN KENT,D,C,5511.0,0.0,72100.0,2023-03-29T00:03:01.000Z
141,NGLD,2023-03-24T00:00:00.000Z,Day Alan,A,P,6843.0,1.15,3006843.0,2023-03-28T23:59:18.000Z
142,NGLD,2023-03-24T00:00:00.000Z,Cocks Jeffrey,A,P,10000.0,1.15,3010000.0,2023-03-28T23:56:36.000Z
143,CWAN,2023-03-27T00:00:00.000Z,"WCAS XII CARBON ANALYTICS ACQUISITION, L.P.",D,C,391675.0,,42791569.0,2023-03-28T23:49:13.000Z
144,CWAN,2023-03-28T00:00:00.000Z,"WCAS XII CARBON ANALYTICS ACQUISITION, L.P.",D,S,1220047.0,14.5,0.0,2023-03-28T23:49:13.000Z
145,CWAN,2023-03-27T00:00:00.000Z,"WCAS XII CARBON ANALYTICS ACQUISITION, L.P.",A,C,1220047.0,,1220047.0,2023-03-28T23:49:13.000Z
146,CWAN,2023-03-27T00:00:00.000Z,"WCAS XII CARBON ANALYTICS ACQUISITION, L.P.",D,C,828372.0,,54004074.0,2023-03-28T23:49:13.000Z
147,CWAN,2023-03-28T00:00:00.000Z,"WCAS XII CARBON ANALYTICS ACQUISITION, L.P.",D,S,1220047.0,14.5,0.0,2023-03-28T23:45:51.000Z
148,CWAN,2023-03-27T00:00:00.000Z,"WCAS XII CARBON ANALYTICS ACQUISITION, L.P.",D,C,391675.0,,42791569.0,2023-03-28T23:45:51.000Z
149,CWAN,2023-03-27T00:00:00.000Z,"WCAS XII CARBON ANALYTICS ACQUISITION, L.P.",D,C,828372.0,,54004074.0,2023-03-28T23:45:51.000Z
150,CWAN,2023-03-27T00:00:00.000Z,"WCAS XII CARBON ANALYTICS ACQUISITION, L.P.",A,C,1220047.0,,1220047.0,2023-03-28T23:45:51.000Z
151,PEPG,2023-03-24T00:00:00.000Z,Goyal Jaya,D,S,392.0,20.0,0.0,2023-03-28T23:36:05.000Z
152,PEPG,2023-03-24T00:00:00.000Z,Goyal Jaya,A,M,392.0,10.88,392.0,2023-03-28T23:36:05.000Z
153,PBSV,2023-03-24T00:00:00.000Z,MICHEL KIRK WHEELER,A,M,20000.0,1.0,55036.0,2023-03-28T23:29:48.000Z
154,PBSV,2023-03-24T00:00:00.000Z,MICHEL KIRK WHEELER,D,F,17094.0,1.17,37942.0,2023-03-28T23:29:48.000Z
155,PBSV,2023-03-24T00:00:00.000Z,WIESEN IRVING L,A,M,20000.0,0.76,67241.0,2023-03-28T23:26:16.000Z
156,PBSV,2023-03-24T00:00:00.000Z,WIESEN IRVING L,A,M,20000.0,1.0,64335.0,2023-03-28T23:26:16.000Z
157,PBSV,2023-03-24T00:00:00.000Z,WIESEN IRVING L,D,F,17094.0,1.17,47241.0,2023-03-28T23:26:16.000Z
158,PBSV,2023-03-24T00:00:00.000Z,WIESEN IRVING L,D,F,12991.0,1.17,54250.0,2023-03-28T23:26:16.000Z
159,PBSV,2023-03-24T00:00:00.000Z,Perlysky Dov,A,M,20000.0,0.76,67194.0,2023-03-28T23:23:34.000Z
160,PBSV,2023-03-24T00:00:00.000Z,Perlysky Dov,A,M,20000.0,1.0,64288.0,2023-03-28T23:23:34.000Z
161,PBSV,2023-03-24T00:00:00.000Z,Perlysky Dov,D,F,12991.0,1.17,54203.0,2023-03-28T23:23:34.000Z
162,PBSV,2023-03-24T00:00:00.000Z,Perlysky Dov,D,F,17094.0,1.17,47194.0,2023-03-28T23:23:34.000Z
163,MRAM,2023-03-27T00:00:00.000Z,Aggarwal Sanjeev,D,S,544.0,6.39,266320.0,2023-03-28T23:23:19.000Z
164,ALIM,2023-03-26T00:00:00.000Z,SKIBSTED RUSSELL,A,A,58000.0,0.0,75500.0,2023-03-28T23:23:00.000Z
165,MRAM,2023-03-27T00:00:00.000Z,Schrenk David,D,S,217.0,6.39,67672.0,2023-03-28T23:22:53.000Z
166,PRTFTM,2023-03-27T00:00:00.000Z,RAD Investments LLC,A,P,50000.0,0.4,2954155.0,2023-03-28T23:21:44.000Z
167,PRTFTM,2023-03-27T00:00:00.000Z,RAD Investments LLC,A,P,34463.0,0.4,2988618.0,2023-03-28T23:21:44.000Z
168,ALIM,2023-03-26T00:00:00.000Z,Holland David,A,A,68000.0,0.0,108880.0,2023-03-28T23:21:32.000Z
169,FSR,2023-02-10T00:00:00.000Z,FIFTHDELTA Ltd,D,S,713727.0,6.93,19466526.0,2023-03-28T23:21:25.000Z
170,FSR,2023-01-27T00:00:00.000Z,FIFTHDELTA Ltd,A,P,299000.0,6.79,20575369.0,2023-03-28T23:21:25.000Z
171,FSR,2023-01-25T00:00:00.000Z,FIFTHDELTA Ltd,A,P,756400.0,6.87,19823869.0,2023-03-28T23:21:25.000Z
172,FSR,2023-02-09T00:00:00.000Z,FIFTHDELTA Ltd,D,S,395116.0,7.53,20180253.0,2023-03-28T23:21:25.000Z
173,FSR,2023-01-26T00:00:00.000Z,FIFTHDELTA Ltd,A,P,452500.0,6.69,20276369.0,2023-03-28T23:21:25.000Z
174,FSR,2023-02-13T00:00:00.000Z,FIFTHDELTA Ltd,D,S,1529026.0,6.55,17937500.0,2023-03-28T23:21:25.000Z
175,ALIM,2023-03-26T00:00:00.000Z,Ashman Philip,A,A,103000.0,0.0,133315.0,2023-03-28T23:20:08.000Z
176,CNO,2023-03-25T00:00:00.000Z,Mead Michael E.,D,F,1085.0,21.12,46687.0,2023-03-28T23:19:23.000Z
177,CNO,2023-03-25T00:00:00.000Z,McDonough Paul H.,D,F,10229.0,21.12,167364.077,2023-03-28T23:19:04.000Z
178,ALIM,2023-03-26T00:00:00.000Z,EISWIRTH RICHARD S JR,A,A,186000.0,0.0,322518.0,2023-03-28T23:18:57.000Z
179,CNO,2023-03-25T00:00:00.000Z,Linnenbringer Jeanne L.,D,F,1049.0,21.12,48547.0,2023-03-28T23:18:44.000Z
180,CNO,2023-03-25T00:00:00.000Z,KLINE JOHN R,D,F,1146.0,21.12,86434.0,2023-03-28T23:18:26.000Z
181,CNO,2023-03-25T00:00:00.000Z,JOHNSON ERIC R,D,F,7226.0,21.12,584830.0,2023-03-28T23:18:07.000Z
182,CNO,2023-03-25T00:00:00.000Z,Franzese Yvonne K,D,F,5526.0,21.12,68746.0,2023-03-28T23:17:48.000Z
183,CNO,2023-03-25T00:00:00.000Z,Goldberg Scott L.,D,F,7792.0,21.12,163255.0,2023-03-28T23:17:36.000Z
184,CNO,2023-03-25T00:00:00.000Z,DeToro Karen,D,F,4017.0,21.12,64040.0,2023-03-28T23:17:17.000Z
185,CNO,2023-03-25T00:00:00.000Z,Bhojwani Gary C,D,F,45994.0,21.12,269425.0,2023-03-28T23:16:58.000Z
186,CNO,2023-03-25T00:00:00.000Z,Byers Michael B,D,F,679.0,21.12,17813.0,2023-03-28T23:16:38.000Z
187,CNO,2023-03-25T00:00:00.000Z,Zimpfer Matthew J.,D,F,7683.0,21.12,250480.0,2023-03-28T23:16:17.000Z
188,CNO,2023-03-25T00:00:00.000Z,TARASI ROCCO F III,D,F,3686.0,21.12,79468.0,2023-03-28T23:15:55.000Z
189,TYRA,2023-03-28T00:00:00.000Z,Harris Todd,A,M,2779.0,2.25,1704055.0,2023-03-28T23:09:04.000Z
190,TYRA,2023-03-27T00:00:00.000Z,Harris Todd,A,M,2963.0,2.25,1704239.0,2023-03-28T23:09:04.000Z
191,TYRA,2023-03-27T00:00:00.000Z,Harris Todd,D,S,2963.0,16.0,1701276.0,2023-03-28T23:09:04.000Z
192,TYRA,2023-03-24T00:00:00.000Z,Harris Todd,A,M,170.0,2.25,1701446.0,2023-03-28T23:09:04.000Z
193,TYRA,2023-03-24T00:00:00.000Z,Harris Todd,D,S,170.0,16.0,1701276.0,2023-03-28T23:09:04.000Z
194,TYRA,2023-03-28T00:00:00.000Z,Harris Todd,D,S,2779.0,16.0,1701276.0,2023-03-28T23:09:04.000Z
195,GOOG,2023-03-25T00:00:00.000Z,Schindler Philipp,D,C,6953.0,0.0,92120.0,2023-03-28T23:08:20.000Z
196,GOOG,2023-03-25T00:00:00.000Z,Schindler Philipp,D,F,6207.0,106.06,99073.0,2023-03-28T23:08:20.000Z
197,GOOG,2023-03-25T00:00:00.000Z,Schindler Philipp,D,C,30645.0,0.0,182320.0,2023-03-28T23:08:20.000Z
198,GOOG,2023-03-25T00:00:00.000Z,Schindler Philipp,D,F,30135.0,106.06,212965.0,2023-03-28T23:08:20.000Z
199,GOOG,2023-03-25T00:00:00.000Z,Schindler Philipp,A,C,6953.0,0.0,313475.0,2023-03-28T23:08:20.000Z
200,GOOG,2023-03-25T00:00:00.000Z,Schindler Philipp,A,C,30645.0,0.0,306522.0,2023-03-28T23:08:20.000Z
201,,2022-03-01T00:00:00.000Z,Seager Scott,D,F,790.371,12.836,8453.743,2023-03-28T23:06:54.000Z
202,,2023-03-01T00:00:00.000Z,Seager Scott,D,F,538.76,15.1512,7914.983,2023-03-28T23:06:54.000Z
203,HYLN,2023-03-26T00:00:00.000Z,Healy Thomas J.,D,F,9132.0,2.14,33372349.0,2023-03-28T23:01:26.000Z
204,HYLN,2023-03-26T00:00:00.000Z,Standley Greg,D,F,632.0,2.14,75251.0,2023-03-28T23:01:08.000Z
205,LEU,2023-03-27T00:00:00.000Z,Donelson John M A,A,A,25302.0,0.0,25302.0,2023-03-28T23:01:04.000Z
206,LEU,2023-03-27T00:00:00.000Z,Donelson John M A,D,F,11411.0,0.0,13891.0,2023-03-28T23:01:04.000Z
207,LEU,2023-03-27T00:00:00.000Z,PONEMAN DANIEL B,D,F,24049.0,0.0,125276.0,2023-03-28T23:01:03.000Z
208,LEU,2023-03-27T00:00:00.000Z,PONEMAN DANIEL B,A,A,53325.0,0.0,149325.0,2023-03-28T23:01:03.000Z
209,LEU,2023-03-27T00:00:00.000Z,SCOTT DENNIS JOHN,A,A,20618.0,0.0,20618.0,2023-03-28T23:00:57.000Z
210,LEU,2023-03-27T00:00:00.000Z,SCOTT DENNIS JOHN,D,F,8113.0,0.0,12505.0,2023-03-28T23:00:57.000Z
211,LEU,2023-03-27T00:00:00.000Z,CUTLIP LARRY B,A,A,20618.0,0.0,20950.0,2023-03-28T23:00:52.000Z
212,LEU,2023-03-27T00:00:00.000Z,CUTLIP LARRY B,D,F,8113.0,0.0,12837.0,2023-03-28T23:00:52.000Z
213,HYLN,2023-03-26T00:00:00.000Z,Oxholm Jose Miguel,D,F,1732.0,2.14,360622.0,2023-03-28T23:00:26.000Z
214,,2021-09-01T00:00:00.000Z,Merriman Dwight L. III,A,P,84041.0,10.709,112133.0,2023-03-28T22:57:19.000Z
215,EGHT,2023-03-27T00:00:00.000Z,Denny Laurence,D,S,4782.0,3.9765,117118.0,2023-03-28T22:56:43.000Z
216,OLLI,2023-03-25T00:00:00.000Z,FLEISHMAN STANLEY,A,M,2893.0,0.0,52503.0,2023-03-28T22:51:22.000Z
217,OLLI,2023-03-25T00:00:00.000Z,Ahlman Alissa M,A,M,2893.0,0.0,5172.0,2023-03-28T22:50:57.000Z
218,OLLI,2023-03-25T00:00:00.000Z,ZANNINO RICHARD F,A,M,2893.0,0.0,7358.0,2023-03-28T22:50:35.000Z
219,OLLI,2023-03-25T00:00:00.000Z,WHITE STEPHEN W,A,M,2893.0,0.0,13639.0,2023-03-28T22:50:11.000Z
220,OLLI,2023-03-25T00:00:00.000Z,HENDRICKSON THOMAS,A,M,2893.0,0.0,3503.0,2023-03-28T22:49:48.000Z
221,OLLI,2023-03-25T00:00:00.000Z,Fisch Robert,A,M,2893.0,0.0,20003.0,2023-03-28T22:49:28.000Z
222,BLZE,2023-03-28T00:00:00.000Z,Nufire Timothy M,D,S,2000.0,4.86,1120000.0,2023-03-28T22:46:30.000Z
223,BLZE,2023-03-27T00:00:00.000Z,Nufire Timothy M,D,S,2000.0,4.94,1122000.0,2023-03-28T22:46:30.000Z
224,BLZE,2023-03-24T00:00:00.000Z,Nufire Timothy M,D,S,2000.0,4.86,1124000.0,2023-03-28T22:46:30.000Z
225,BLZE,2023-03-27T00:00:00.000Z,Budman Gleb,D,S,2000.0,4.93,125128.0,2023-03-28T22:46:15.000Z
226,BLZE,2023-03-28T00:00:00.000Z,Budman Gleb,D,S,2000.0,4.86,123128.0,2023-03-28T22:46:15.000Z
227,BLZE,2023-03-24T00:00:00.000Z,Budman Gleb,D,S,2000.0,4.86,127128.0,2023-03-28T22:46:15.000Z
228,SPWH,2023-03-24T00:00:00.000Z,White Jeffrey Justin,D,F,760.0,8.01,88825.45,2023-03-28T22:45:46.000Z
229,PWR,2023-03-26T00:00:00.000Z,WAYNE DONALD,D,F,2831.0,160.78,50779.0,2023-03-28T22:44:39.000Z
230,PWR,2023-03-28T00:00:00.000Z,WAYNE DONALD,D,S,3956.0,162.85,46823.0,2023-03-28T22:44:39.000Z
231,PWR,2023-03-26T00:00:00.000Z,JENSEN DERRICK A,D,F,4152.0,160.78,382225.0,2023-03-28T22:44:18.000Z
232,PWR,2023-03-26T00:00:00.000Z,Probst James Redgie,D,F,3970.0,160.78,100036.0,2023-03-28T22:43:59.000Z
233,PWR,2023-03-26T00:00:00.000Z,Desai Jayshree S,D,F,69.0,160.78,35085.0,2023-03-28T22:42:39.000Z
234,PWR,2023-03-26T00:00:00.000Z,Gregory Paul Craig,D,F,6806.0,160.78,240877.0,2023-03-28T22:42:24.000Z
235,PWR,2023-03-26T00:00:00.000Z,Upperman Dorothy,D,F,634.0,160.78,17152.0,2023-03-28T22:42:10.000Z
236,PWR,2023-03-26T00:00:00.000Z,Austin Earl C. Jr.,D,F,11492.0,160.78,815890.0,2023-03-28T22:41:58.000Z
237,GOOG,2023-03-25T00:00:00.000Z,Pichai Sundar,D,C,37503.0,0.0,818192.0,2023-03-28T22:37:28.000Z
238,GOOG,2023-03-25T00:00:00.000Z,Pichai Sundar,D,F,36878.0,106.06,855695.0,2023-03-28T22:37:28.000Z
239,GOOG,2023-03-25T00:00:00.000Z,Pichai Sundar,A,C,37503.0,0.0,2602682.0,2023-03-28T22:37:28.000Z
240,FUBO,2023-03-24T00:00:00.000Z,Horihuela Alberto,D,S,78564.0,1.11,1360718.0,2023-03-28T22:29:36.000Z
241,FUBO,2023-03-24T00:00:00.000Z,Horihuela Alberto,A,M,186667.0,0.0,1439282.0,2023-03-28T22:29:36.000Z
242,FUBO,2023-03-27T00:00:00.000Z,Haddon Julie,A,M,13057.0,0.0,13057.0,2023-03-28T22:27:43.000Z
243,AEYE,2023-03-24T00:00:00.000Z,Fleming Katherine E.,A,A,229.0,3.8764,229.0,2023-03-28T22:22:47.000Z
244,AEYE,2023-03-24T00:00:00.000Z,Fleming Katherine E.,A,A,774.0,0.0,1462.0,2023-03-28T22:22:47.000Z
245,AEYE,2023-03-24T00:00:00.000Z,Fleming Katherine E.,A,A,459.0,4.0471,688.0,2023-03-28T22:22:47.000Z
246,VERO,2023-03-25T00:00:00.000Z,MANDARELLO MICHAEL,A,A,18750.0,,18750.0,2023-03-28T22:18:44.000Z
247,VERO,2023-03-25T00:00:00.000Z,MANDARELLO MICHAEL,D,F,5409.0,,13341.0,2023-03-28T22:18:44.000Z
248,TNET,2023-03-24T00:00:00.000Z,Goldfield Burton M.,D,S,5411.0,75.6593,188238.0,2023-03-28T22:17:51.000Z
249,TNET,2023-03-24T00:00:00.000Z,Goldfield Burton M.,A,M,6250.0,10.98,193649.0,2023-03-28T22:17:51.000Z
250,TNET,2023-03-24T00:00:00.000Z,Goldfield Burton M.,D,S,839.0,76.2095,187399.0,2023-03-28T22:17:51.000Z
251,AIMC,2023-03-27T00:00:00.000Z,HALL J SCOTT,D,D,5879.0,,0.0,2023-03-28T22:15:19.000Z
252,VERO,2023-03-25T00:00:00.000Z,Della Penna Domenic,D,F,12778.0,,151385.0,2023-03-28T22:13:56.000Z
253,VERO,2023-03-25T00:00:00.000Z,Della Penna Domenic,A,A,37500.0,,164163.0,2023-03-28T22:13:56.000Z
254,AIMC,2023-03-27T00:00:00.000Z,Parent Haughey Nicole,D,D,7747.0,,0.0,2023-03-28T22:13:46.000Z
255,AIMC,2023-03-27T00:00:00.000Z,Hoffman Margot,D,D,14110.0,,0.0,2023-03-28T22:11:41.000Z
256,CRAI,2023-03-24T00:00:00.000Z,Yellin Jonathan D,A,M,1.366,0.0,21651.366,2023-03-28T22:10:25.000Z
257,CRAI,2023-03-24T00:00:00.000Z,Yellin Jonathan D,D,D,1.366,107.89,21650.0,2023-03-28T22:10:25.000Z
258,CRAI,2023-03-24T00:00:00.000Z,Maleh Paul A,A,M,7.4547,0.0,179165.4547,2023-03-28T22:09:42.000Z
259,CRAI,2023-03-24T00:00:00.000Z,Maleh Paul A,D,D,7.4547,107.89,179158.0,2023-03-28T22:09:42.000Z
260,AIMC,2023-03-27T00:00:00.000Z,Williams La Vonda,D,D,3920.0,,0.0,2023-03-28T22:09:29.000Z
261,BGFV,2023-03-24T00:00:00.000Z,Jessick David,A,A,4474.0,0.0,144778.0,2023-03-28T22:09:24.000Z
262,CRAI,2023-03-24T00:00:00.000Z,Mahoney Daniel K.,A,M,1.243,0.0,8006.243,2023-03-28T22:08:57.000Z
263,CRAI,2023-03-24T00:00:00.000Z,Mahoney Daniel K.,D,D,1.243,107.89,8005.0,2023-03-28T22:08:57.000Z
264,BGFV,2023-03-24T00:00:00.000Z,DUNBAR JENNIFER HOLDEN,A,A,1490.0,0.0,76425.0,2023-03-28T22:08:55.000Z
265,BANR,2023-03-27T00:00:00.000Z,Garcia James P,D,F,188.0,55.03,14245.0,2023-03-28T22:08:32.000Z
266,CRAI,2023-03-24T00:00:00.000Z,Holmes Chad M,D,D,1.7416,107.89,37149.0,2023-03-28T22:08:05.000Z
267,CRAI,2023-03-24T00:00:00.000Z,Holmes Chad M,A,M,1.7416,0.0,37150.7416,2023-03-28T22:08:05.000Z
268,AIMC,2023-03-27T00:00:00.000Z,WOODWARD JAMES H JR,D,D,19618.0,,0.0,2023-03-28T22:07:58.000Z
269,GDL.E,2023-03-27T00:00:00.000Z,GABELLI MARIO J,D,J,250000.0,10.0,250000.0,2023-03-28T22:07:34.000Z
270,Z AND ZG,2023-03-26T00:00:00.000Z,Samuelson Errol G,A,A,7943.0,0.0,166350.0,2023-03-28T22:06:20.000Z
271,Z AND ZG,2023-03-27T00:00:00.000Z,Samuelson Errol G,D,S,4185.0,42.9468,162165.0,2023-03-28T22:06:20.000Z
272,AIMC,2023-03-27T00:00:00.000Z,SWIDARSKI THOMAS W,D,D,22104.0,,0.0,2023-03-28T22:06:07.000Z
273,AIMC,2023-03-27T00:00:00.000Z,Ganske Lyle G.,D,D,3486.0,,0.0,2023-03-28T22:04:26.000Z
274,AIMC,2023-03-27T00:00:00.000Z,Ganske Lyle G.,D,D,35127.0,,0.0,2023-03-28T22:04:26.000Z
275,AIMC,2023-03-27T00:00:00.000Z,Ganske Lyle G.,D,D,500.0,,0.0,2023-03-28T22:04:26.000Z
276,AIMC,2023-03-27T00:00:00.000Z,Patriacca Todd,D,D,21845.0,,0.0,2023-03-28T22:01:02.000Z
277,IR,2023-03-25T00:00:00.000Z,Keene Kathleen M.,A,M,322.0,,2602.0,2023-03-28T22:00:50.000Z
278,IR,2023-03-25T00:00:00.000Z,Keene Kathleen M.,D,F,111.0,55.03,2491.0,2023-03-28T22:00:50.000Z
279,SONM,2023-03-24T00:00:00.000Z,Howe Alan B,A,P,1818.0,0.6,176403.0,2023-03-28T22:00:11.000Z
280,ACR,2023-03-24T00:00:00.000Z,Eagle Point Credit Management LLC,A,P,445.0,20.14,537056.0,2023-03-28T21:59:52.000Z
281,AIMC,2023-03-27T00:00:00.000Z,Schuele Craig,D,D,65202.0,,0.0,2023-03-28T21:58:34.000Z
